id,weight,height,gender,sport
801,165.0,69.0,Male,Baseball
802,205.0,72.0,Male,Baseball
803,180.0,71.0,Male,Baseball
804,160.0,72.0,Male,Baseball
805,225.0,75.0,Male,Baseball
806,192.0,73.0,Male,Baseball
807,175.0,72.0,Male,Baseball
809,225.0,75.0,Male,Baseball
811,175.0,72.0,Male,Baseball
812,175.0,71.0,Male,Baseball
813,175.0,69.0,Male,Baseball
814,173.0,74.0,Male,Baseball
815,170.0,67.0,Male,Baseball
816,170.0,70.0,Male,Baseball
817,170.0,69.0,Male,Baseball
818,175.0,70.0,Male,Baseball
819,185.0,75.0,Male,Baseball
820,183.0,71.0,Male,Baseball
821,185.0,73.0,Male,Baseball
822,157.0,69.0,Male,Baseball
823,155.0,71.0,Male,Baseball
824,195.0,76.0,Male,Baseball
825,170.0,72.0,Male,Baseball
826,200.0,70.0,Male,Baseball
827,205.0,75.0,Male,Baseball
828,158.0,68.0,Male,Baseball
831,175.0,73.0,Male,Baseball
832,185.0,71.0,Male,Baseball
833,185.0,72.0,Male,Baseball
834,175.0,72.0,Male,Baseball
835,200.0,76.0,Male,Baseball
836,185.0,75.0,Male,Baseball
837,185.0,72.0,Male,Baseball
838,158.0,69.0,Male,Baseball
839,190.0,73.0,Male,Baseball
840,235.0,74.0,Male,Baseball
841,205.0,76.0,Male,Baseball
843,155.0,69.0,Male,Baseball
844,160.0,69.0,Male,Baseball
845,175.0,72.0,Male,Baseball
846,185.0,72.0,Male,Baseball
847,205.0,77.0,Male,Baseball
848,180.0,71.0,Male,Baseball
849,195.0,71.0,Male,Baseball
850,155.0,70.0,Male,Baseball
851,190.0,71.0,Male,Baseball
852,165.0,68.0,Male,Baseball
853,175.0,72.0,Male,Baseball
854,190.0,72.0,Male,Baseball
855,175.0,72.0,Male,Baseball
856,190.0,75.0,Male,Baseball
857,175.0,74.0,Male,Baseball
858,190.0,73.0,Male,Baseball
859,215.0,72.0,Male,Baseball
860,155.0,66.0,Male,Baseball
861,195.0,75.0,Male,Baseball
862,180.0,72.0,Male,Baseball
863,170.0,72.0,Male,Baseball
864,180.0,72.0,Male,Baseball
865,190.0,74.0,Male,Baseball
866,175.0,70.0,Male,Baseball
867,150.0,68.0,Male,Baseball
868,170.0,72.0,Male,Baseball
869,172.0,73.0,Male,Baseball
870,185.0,74.0,Male,Baseball
871,200.0,74.0,Male,Baseball
872,215.0,74.0,Male,Baseball
873,175.0,74.0,Male,Baseball
874,165.0,70.0,Male,Baseball
875,150.0,70.0,Male,Baseball
876,220.0,77.0,Male,Baseball
877,150.0,66.0,Male,Baseball
878,183.0,72.0,Male,Baseball
879,170.0,69.0,Male,Baseball
880,205.0,75.0,Male,Baseball
881,210.0,73.0,Male,Baseball
882,205.0,71.0,Male,Baseball
883,145.0,66.0,Male,Baseball
884,170.0,67.0,Male,Baseball
885,165.0,67.0,Male,Baseball
886,195.0,73.0,Male,Baseball
887,210.0,75.0,Male,Baseball
888,230.0,76.0,Male,Baseball
889,155.0,67.0,Male,Baseball
890,165.0,72.0,Male,Baseball
891,165.0,70.0,Male,Baseball
892,195.0,74.0,Male,Baseball
893,190.0,72.0,Male,Baseball
894,156.0,70.0,Male,Baseball
895,170.0,71.0,Male,Baseball
897,168.0,67.0,Male,Baseball
898,165.0,72.0,Male,Baseball
899,200.0,74.0,Male,Baseball
900,178.0,74.0,Male,Baseball
901,175.0,72.0,Male,Baseball
902,210.0,73.0,Male,Baseball
903,195.0,73.0,Male,Baseball
904,180.0,72.0,Male,Baseball
905,168.0,70.0,Male,Baseball
906,166.0,71.0,Male,Baseball
907,205.0,73.0,Male,Baseball
908,165.0,71.0,Male,Baseball
909,169.0,70.0,Male,Baseball
910,170.0,72.0,Male,Baseball
911,210.0,72.0,Male,Baseball
912,170.0,73.0,Male,Baseball
913,195.0,76.0,Male,Baseball
914,200.0,71.0,Male,Baseball
915,190.0,69.0,Male,Baseball
916,192.0,72.0,Male,Baseball
917,175.0,72.0,Male,Baseball
918,215.0,78.0,Male,Baseball
919,195.0,75.0,Male,Baseball
920,200.0,73.0,Male,Baseball
921,175.0,71.0,Male,Baseball
922,205.0,72.0,Male,Baseball
923,160.0,69.0,Male,Baseball
924,185.0,74.0,Male,Baseball
925,178.0,71.0,Male,Baseball
926,175.0,71.0,Male,Baseball
927,190.0,73.0,Male,Baseball
928,180.0,73.0,Male,Baseball
929,175.0,72.0,Male,Baseball
930,175.0,70.0,Male,Baseball
931,207.0,74.0,Male,Baseball
932,200.0,75.0,Male,Baseball
933,170.0,71.0,Male,Baseball
934,190.0,77.0,Male,Baseball
935,177.0,73.0,Male,Baseball
936,205.0,72.0,Male,Baseball
937,190.0,73.0,Male,Baseball
938,175.0,70.0,Male,Baseball
939,205.0,72.0,Male,Baseball
940,200.0,74.0,Male,Baseball
941,138.0,68.0,Male,Baseball
942,210.0,74.0,Male,Baseball
943,178.0,69.0,Male,Baseball
944,200.0,73.0,Male,Baseball
945,190.0,73.0,Male,Baseball
946,160.0,69.0,Male,Baseball
947,230.0,74.0,Male,Baseball
948,215.0,74.0,Male,Baseball
950,180.0,71.0,Male,Baseball
951,180.0,72.0,Male,Baseball
952,178.0,70.0,Male,Baseball
953,144.0,65.0,Male,Baseball
955,185.0,72.0,Male,Baseball
956,195.0,71.0,Male,Baseball
957,183.0,73.0,Male,Baseball
958,195.0,75.0,Male,Baseball
959,215.0,79.0,Male,Baseball
960,197.0,73.0,Male,Baseball
961,185.0,72.0,Male,Baseball
962,255.0,78.0,Male,Baseball
963,195.0,76.0,Male,Baseball
964,138.0,68.0,Male,Baseball
965,190.0,77.0,Male,Baseball
966,198.0,75.0,Male,Baseball
967,185.0,73.0,Male,Baseball
968,180.0,71.0,Male,Baseball
969,200.0,77.0,Male,Baseball
970,165.0,68.0,Male,Baseball
971,205.0,76.0,Male,Baseball
972,203.0,74.0,Male,Baseball
973,195.0,74.0,Male,Baseball
974,190.0,74.0,Male,Baseball
975,172.0,70.0,Male,Baseball
976,162.0,69.0,Male,Baseball
977,200.0,74.0,Male,Baseball
978,230.0,78.0,Male,Baseball
979,185.0,74.0,Male,Baseball
980,158.0,68.0,Male,Baseball
981,210.0,77.0,Male,Baseball
982,190.0,74.0,Male,Baseball
983,190.0,68.0,Male,Baseball
984,245.0,79.0,Male,Baseball
985,138.0,68.0,Male,Baseball
986,190.0,73.0,Male,Baseball
987,165.0,70.0,Male,Baseball
988,207.0,74.0,Male,Baseball
989,165.0,71.0,Male,Baseball
990,200.0,74.0,Male,Baseball
991,250.0,76.0,Male,Baseball
992,225.0,75.0,Male,Baseball
993,176.0,70.0,Male,Baseball
994,170.0,69.0,Male,Baseball
995,148.0,67.0,Male,Baseball
996,180.0,74.0,Male,Baseball
997,190.0,73.0,Male,Baseball
998,174.0,69.0,Male,Baseball
999,200.0,74.0,Male,Baseball
1000,180.0,73.0,Male,Baseball
1001,230.0,77.0,Male,Baseball
1002,155.0,68.0,Male,Baseball
1003,168.0,70.0,Male,Baseball
1004,180.0,70.0,Male,Baseball
1005,240.0,77.0,Male,Baseball
1006,141.0,69.0,Male,Baseball
1007,180.0,73.0,Male,Baseball
1008,165.0,71.0,Male,Baseball
1009,185.0,72.0,Male,Baseball
1010,195.0,72.0,Male,Baseball
1011,200.0,70.0,Male,Baseball
1012,175.0,72.0,Male,Baseball
1013,172.0,70.0,Male,Baseball
1014,190.0,75.0,Male,Baseball
1015,215.0,73.0,Male,Baseball
1016,200.0,75.0,Male,Baseball
1017,160.0,70.0,Male,Baseball
1018,178.0,71.0,Male,Baseball
1019,195.0,73.0,Male,Baseball
1020,185.0,73.0,Male,Baseball
1021,170.0,68.0,Male,Baseball
1022,218.0,75.0,Male,Baseball
1023,185.0,72.0,Male,Baseball
1024,180.0,70.0,Male,Baseball
1025,230.0,72.0,Male,Baseball
1026,200.0,75.0,Male,Baseball
1027,190.0,73.0,Male,Baseball
1028,185.0,70.0,Male,Baseball
1030,190.0,74.0,Male,Baseball
1031,180.0,74.0,Male,Baseball
1032,210.0,77.0,Male,Baseball
1033,170.0,72.0,Male,Baseball
1034,205.0,75.0,Male,Baseball
1035,155.0,69.0,Male,Baseball
1036,175.0,72.0,Male,Baseball
1037,182.0,73.0,Male,Baseball
1040,145.0,66.0,Male,Baseball
1041,160.0,70.0,Male,Baseball
1043,170.0,74.0,Male,Baseball
1044,180.0,74.0,Male,Baseball
1045,174.0,71.0,Male,Baseball
1046,205.0,75.0,Male,Baseball
1047,210.0,76.0,Male,Baseball
1048,165.0,70.0,Male,Baseball
1049,170.0,73.0,Male,Baseball
1050,185.0,73.0,Male,Baseball
1051,170.0,72.0,Male,Baseball
1052,210.0,75.0,Male,Baseball
1053,175.0,71.0,Male,Baseball
1054,220.0,75.0,Male,Baseball
1055,191.0,74.0,Male,Baseball
1056,185.0,75.0,Male,Baseball
1057,225.0,76.0,Male,Baseball
1058,240.0,75.0,Male,Baseball
1059,218.0,73.0,Male,Baseball
1060,190.0,73.0,Male,Baseball
1061,200.0,75.0,Male,Baseball
1062,190.0,73.0,Male,Baseball
1063,154.0,68.0,Male,Baseball
1064,185.0,71.0,Male,Baseball
1065,185.0,74.0,Male,Baseball
1066,200.0,75.0,Male,Baseball
1067,180.0,73.0,Male,Baseball
1069,155.0,72.0,Male,Baseball
1070,170.0,70.0,Male,Baseball
1071,200.0,74.0,Male,Baseball
1072,190.0,73.0,Male,Baseball
1073,178.0,72.0,Male,Baseball
1074,180.0,72.0,Male,Baseball
1076,196.0,73.0,Male,Baseball
1077,195.0,72.0,Male,Baseball
1078,190.0,73.0,Male,Baseball
1079,190.0,73.0,Male,Baseball
1080,235.0,75.0,Male,Baseball
1081,185.0,72.0,Male,Baseball
1082,195.0,73.0,Male,Baseball
1083,195.0,75.0,Male,Baseball
1084,160.0,66.0,Male,Baseball
1085,210.0,69.0,Male,Baseball
1086,180.0,73.0,Male,Baseball
1087,190.0,76.0,Male,Baseball
1088,230.0,75.0,Male,Baseball
1089,172.0,71.0,Male,Baseball
1090,195.0,72.0,Male,Baseball
1091,165.0,71.0,Male,Baseball
1092,175.0,73.0,Male,Baseball
1093,195.0,74.0,Male,Baseball
1095,240.0,70.0,Male,Baseball
1096,155.0,70.0,Male,Baseball
1097,170.0,71.0,Male,Baseball
1098,225.0,77.0,Male,Baseball
1099,158.0,68.0,Male,Baseball
1100,195.0,72.0,Male,Baseball
1101,205.0,74.0,Male,Baseball
1102,205.0,71.0,Male,Baseball
1103,210.0,75.0,Male,Baseball
1104,220.0,77.0,Male,Baseball
1105,220.0,71.0,Male,Baseball
1106,215.0,73.0,Male,Baseball
1107,180.0,74.0,Male,Baseball
1108,155.0,70.0,Male,Baseball
1109,255.0,78.0,Male,Baseball
1110,230.0,75.0,Male,Baseball
1111,185.0,71.0,Male,Baseball
1112,155.0,66.0,Male,Baseball
1113,180.0,70.0,Male,Baseball
1114,180.0,74.0,Male,Baseball
1115,197.0,73.0,Male,Baseball
1116,185.0,74.0,Male,Baseball
1118,175.0,73.0,Male,Baseball
1119,215.0,77.0,Male,Baseball
1120,235.0,78.0,Male,Baseball
1121,158.0,68.0,Male,Baseball
1122,160.0,69.0,Male,Baseball
1123,168.0,67.0,Male,Baseball
1124,150.0,71.0,Male,Baseball
1125,180.0,76.0,Male,Baseball
1126,195.0,74.0,Male,Baseball
1127,195.0,75.0,Male,Baseball
1128,194.0,74.0,Male,Baseball
1129,180.0,71.0,Male,Baseball
1130,195.0,77.0,Male,Baseball
1131,192.0,75.0,Male,Baseball
1132,205.0,74.0,Male,Baseball
1133,163.0,70.0,Male,Baseball
1134,185.0,69.0,Male,Baseball
1135,190.0,72.0,Male,Baseball
1136,160.0,69.0,Male,Baseball
1138,200.0,75.0,Male,Baseball
1139,168.0,69.0,Male,Baseball
1140,160.0,73.0,Male,Baseball
1141,165.0,71.0,Male,Baseball
1142,200.0,77.0,Male,Baseball
1143,190.0,72.0,Male,Baseball
1144,250.0,76.0,Male,Baseball
1145,185.0,73.0,Male,Baseball
1146,215.0,73.0,Male,Baseball
1147,190.0,76.0,Male,Baseball
1148,160.0,70.0,Male,Baseball
1150,200.0,71.0,Male,Baseball
1151,215.0,76.0,Male,Baseball
1152,190.0,73.0,Male,Baseball
1153,165.0,71.0,Male,Baseball
1154,150.0,67.0,Male,Baseball
1155,190.0,73.0,Male,Baseball
1156,170.0,73.0,Male,Baseball
1157,215.0,74.0,Male,Baseball
1158,185.0,73.0,Male,Baseball
1159,196.0,73.0,Male,Baseball
1160,175.0,71.0,Male,Baseball
1161,200.0,71.0,Male,Baseball
1162,190.0,72.0,Male,Baseball
1163,185.0,75.0,Male,Baseball
1164,205.0,75.0,Male,Baseball
1165,186.0,71.0,Male,Baseball
1166,165.0,69.0,Male,Baseball
1167,185.0,71.0,Male,Baseball
1168,184.0,72.0,Male,Baseball
1169,180.0,74.0,Male,Baseball
1170,205.0,71.0,Male,Baseball
1171,210.0,74.0,Male,Baseball
1172,185.0,72.0,Male,Baseball
1174,170.0,70.0,Male,Baseball
1175,165.0,69.0,Male,Baseball
1176,170.0,70.0,Male,Baseball
1177,185.0,74.0,Male,Baseball
1179,198.0,74.0,Male,Baseball
1181,172.0,69.0,Male,Baseball
1182,225.0,75.0,Male,Baseball
1183,155.0,67.0,Male,Baseball
1184,195.0,73.0,Male,Baseball
1185,185.0,73.0,Male,Baseball
1186,200.0,77.0,Male,Baseball
1187,220.0,75.0,Male,Baseball
1188,185.0,73.0,Male,Baseball
1189,205.0,76.0,Male,Baseball
1190,195.0,70.0,Male,Baseball
1191,182.0,72.0,Male,Baseball
1192,210.0,72.0,Male,Baseball
1194,220.0,73.0,Male,Baseball
1195,190.0,71.0,Male,Baseball
1196,147.0,68.0,Male,Baseball
1197,150.0,70.0,Male,Baseball
1198,170.0,74.0,Male,Baseball
1199,175.0,73.0,Male,Baseball
1200,200.0,74.0,Male,Baseball
1201,150.0,69.0,Male,Baseball
1202,175.0,73.0,Male,Baseball
1203,205.0,76.0,Male,Baseball
1204,205.0,73.0,Male,Baseball
1205,160.0,71.0,Male,Baseball
1206,175.0,74.0,Male,Baseball
1207,180.0,69.0,Male,Baseball
1208,185.0,73.0,Male,Baseball
1209,170.0,72.0,Male,Baseball
1210,180.0,72.0,Male,Baseball
1212,185.0,67.0,Male,Baseball
1213,170.0,69.0,Male,Baseball
1214,195.0,72.0,Male,Baseball
1215,165.0,72.0,Male,Baseball
1216,175.0,71.0,Male,Baseball
1217,185.0,72.0,Male,Baseball
1218,165.0,67.0,Male,Baseball
1219,205.0,72.0,Male,Baseball
1220,172.0,69.0,Male,Baseball
1221,159.0,70.0,Male,Baseball
1222,145.0,70.0,Male,Baseball
1223,175.0,72.0,Male,Baseball
1224,168.0,70.0,Male,Baseball
1225,190.0,73.0,Male,Baseball
1226,200.0,71.0,Male,Baseball
1227,140.0,66.0,Male,Baseball
1228,177.0,71.0,Male,Baseball
1229,200.0,72.0,Male,Baseball
1230,160.0,70.0,Male,Baseball
1231,140.0,66.0,Male,Baseball
1232,185.0,73.0,Male,Baseball
1233,185.0,71.0,Male,Baseball
1234,180.0,72.0,Male,Baseball
1235,210.0,74.0,Male,Baseball
1236,200.0,75.0,Male,Baseball
1237,200.0,73.0,Male,Baseball
1238,175.0,72.0,Male,Baseball
1239,190.0,74.0,Male,Baseball
1241,190.0,76.0,Male,Baseball
1242,180.0,73.0,Male,Baseball
1243,265.0,80.0,Male,Baseball
1244,215.0,74.0,Male,Baseball
1245,205.0,70.0,Male,Baseball
1246,173.0,71.0,Male,Baseball
1247,220.0,74.0,Male,Baseball
1248,205.0,74.0,Male,Baseball
1249,175.0,72.0,Male,Baseball
1250,185.0,75.0,Male,Baseball
1251,180.0,75.0,Male,Baseball
1252,195.0,71.0,Male,Baseball
1253,200.0,73.0,Male,Baseball
1254,200.0,70.0,Male,Baseball
1255,170.0,71.0,Male,Baseball
1256,180.0,69.0,Male,Baseball
1257,158.0,69.0,Male,Baseball
1258,180.0,72.0,Male,Baseball
1259,198.0,74.0,Male,Baseball
1260,210.0,75.0,Male,Baseball
1261,220.0,77.0,Male,Baseball
1262,190.0,69.0,Male,Baseball
1263,190.0,75.0,Male,Baseball
1264,190.0,71.0,Male,Baseball
1265,180.0,71.0,Male,Baseball
1266,190.0,74.0,Male,Baseball
1268,160.0,71.0,Male,Baseball
1269,185.0,71.0,Male,Baseball
1270,190.0,71.0,Male,Baseball
1271,175.0,71.0,Male,Baseball
1272,235.0,77.0,Male,Baseball
1273,215.0,75.0,Male,Baseball
1275,180.0,72.0,Male,Baseball
1276,160.0,70.0,Male,Baseball
1277,170.0,71.0,Male,Baseball
1278,230.0,75.0,Male,Baseball
1279,170.0,70.0,Male,Baseball
1280,195.0,75.0,Male,Baseball
1281,171.0,73.0,Male,Baseball
1282,140.0,68.0,Male,Baseball
1283,215.0,77.0,Male,Baseball
1284,190.0,76.0,Male,Baseball
1285,180.0,72.0,Male,Baseball
1286,170.0,70.0,Male,Baseball
1287,157.0,69.0,Male,Baseball
1288,180.0,72.0,Male,Baseball
1289,190.0,76.0,Male,Baseball
1290,185.0,71.0,Male,Baseball
1291,185.0,71.0,Male,Baseball
1292,185.0,73.0,Male,Baseball
1293,150.0,69.0,Male,Baseball
1294,160.0,69.0,Male,Baseball
1295,205.0,74.0,Male,Baseball
1296,185.0,72.0,Male,Baseball
1297,205.0,74.0,Male,Baseball
1298,170.0,70.0,Male,Baseball
1299,230.0,73.0,Male,Baseball
1300,200.0,74.0,Male,Baseball
1301,205.0,72.0,Male,Baseball
1302,240.0,73.0,Male,Baseball
1303,195.0,73.0,Male,Baseball
1304,190.0,72.0,Male,Baseball
1305,195.0,76.0,Male,Baseball
1306,165.0,71.0,Male,Baseball
1307,180.0,71.0,Male,Baseball
1308,175.0,72.0,Male,Baseball
1309,185.0,71.0,Male,Baseball
1311,180.0,76.0,Male,Baseball
1312,195.0,70.0,Male,Baseball
1313,150.0,69.0,Male,Baseball
1314,220.0,76.0,Male,Baseball
1315,170.0,71.0,Male,Baseball
1316,126.0,69.0,Male,Baseball
1317,190.0,73.0,Male,Baseball
1318,188.0,74.0,Male,Baseball
1319,213.0,71.0,Male,Baseball
1320,185.0,70.0,Male,Baseball
1321,195.0,72.0,Male,Baseball
1322,240.0,79.0,Male,Baseball
1323,190.0,71.0,Male,Baseball
1324,165.0,67.0,Male,Baseball
1325,210.0,76.0,Male,Baseball
1326,187.0,68.0,Male,Baseball
1327,170.0,68.0,Male,Baseball
1328,195.0,74.0,Male,Baseball
1330,195.0,72.0,Male,Baseball
1331,180.0,72.0,Male,Baseball
1332,165.0,68.0,Male,Baseball
1333,188.0,74.0,Male,Baseball
1334,155.0,69.0,Male,Baseball
1335,180.0,71.0,Male,Baseball
1336,200.0,73.0,Male,Baseball
1337,175.0,73.0,Male,Baseball
1338,175.0,70.0,Male,Baseball
1339,180.0,69.0,Male,Baseball
1340,155.0,72.0,Male,Baseball
1341,195.0,73.0,Male,Baseball
1342,190.0,74.0,Male,Baseball
1343,168.0,71.0,Male,Baseball
1344,155.0,65.0,Male,Baseball
1345,197.0,75.0,Male,Baseball
1346,180.0,74.0,Male,Baseball
1347,165.0,73.0,Male,Baseball
1348,210.0,75.0,Male,Baseball
1349,175.0,74.0,Male,Baseball
1350,185.0,72.0,Male,Baseball
1351,180.0,71.0,Male,Baseball
1352,190.0,71.0,Male,Baseball
1353,195.0,78.0,Male,Baseball
1354,160.0,70.0,Male,Baseball
1355,184.0,71.0,Male,Baseball
1356,176.0,73.0,Male,Baseball
1357,175.0,76.0,Male,Baseball
1358,185.0,73.0,Male,Baseball
1359,220.0,74.0,Male,Baseball
1360,160.0,71.0,Male,Baseball
1361,240.0,76.0,Male,Baseball
1362,160.0,72.0,Male,Baseball
1363,170.0,71.0,Male,Baseball
1364,190.0,75.0,Male,Baseball
1365,210.0,76.0,Male,Baseball
1366,163.0,67.0,Male,Baseball
1367,160.0,73.0,Male,Baseball
1368,175.0,71.0,Male,Baseball
1369,178.0,72.0,Male,Baseball
1370,172.0,68.0,Male,Baseball
1371,186.0,72.0,Male,Baseball
1372,210.0,74.0,Male,Baseball
1373,182.0,77.0,Male,Baseball
1374,180.0,73.0,Male,Baseball
1375,168.0,72.0,Male,Baseball
1376,185.0,72.0,Male,Baseball
1377,185.0,73.0,Male,Baseball
1379,205.0,74.0,Male,Baseball
1380,175.0,71.0,Male,Baseball
1381,165.0,67.0,Male,Baseball
1382,180.0,72.0,Male,Baseball
1383,180.0,72.0,Male,Baseball
1384,180.0,68.0,Male,Baseball
1385,192.0,73.0,Male,Baseball
1386,178.0,72.0,Male,Baseball
1387,195.0,70.0,Male,Baseball
1388,165.0,70.0,Male,Baseball
1389,205.0,77.0,Male,Baseball
1390,175.0,71.0,Male,Baseball
1391,220.0,71.0,Male,Baseball
1392,193.0,73.0,Male,Baseball
1393,185.0,72.0,Male,Baseball
1394,200.0,74.0,Male,Baseball
1395,185.0,72.0,Male,Baseball
1396,190.0,77.0,Male,Baseball
1397,165.0,70.0,Male,Baseball
1398,165.0,71.0,Male,Baseball
1399,175.0,72.0,Male,Baseball
1400,185.0,72.0,Male,Baseball
1401,180.0,72.0,Male,Baseball
1402,265.0,78.0,Male,Baseball
1403,167.0,68.0,Male,Baseball
1404,190.0,72.0,Male,Baseball
1405,200.0,74.0,Male,Baseball
1406,170.0,73.0,Male,Baseball
1407,180.0,71.0,Male,Baseball
1408,215.0,75.0,Male,Baseball
1409,160.0,70.0,Male,Baseball
1410,185.0,73.0,Male,Baseball
1411,165.0,72.0,Male,Baseball
1412,200.0,75.0,Male,Baseball
1413,195.0,72.0,Male,Baseball
1414,180.0,72.0,Male,Baseball
1415,170.0,72.0,Male,Baseball
1417,185.0,73.0,Male,Baseball
1418,196.0,72.0,Male,Baseball
1419,175.0,73.0,Male,Baseball
1420,205.0,72.0,Male,Baseball
1421,215.0,78.0,Male,Baseball
1422,195.0,74.0,Male,Baseball
1423,190.0,71.0,Male,Baseball
1424,185.0,71.0,Male,Baseball
1425,165.0,71.0,Male,Baseball
1426,190.0,78.0,Male,Baseball
1427,170.0,71.0,Male,Baseball
1428,172.0,71.0,Male,Baseball
1429,180.0,72.0,Male,Baseball
1431,185.0,69.0,Male,Baseball
1432,185.0,69.0,Male,Baseball
1433,180.0,72.0,Male,Baseball
1434,195.0,74.0,Male,Baseball
1435,155.0,68.0,Male,Baseball
1436,195.0,73.0,Male,Baseball
1437,185.0,74.0,Male,Baseball
1439,180.0,71.0,Male,Baseball
1440,175.0,71.0,Male,Baseball
1441,200.0,71.0,Male,Baseball
1442,200.0,75.0,Male,Baseball
1443,210.0,72.0,Male,Baseball
1444,190.0,74.0,Male,Baseball
1445,200.0,75.0,Male,Baseball
1446,162.0,71.0,Male,Baseball
1447,154.0,70.0,Male,Baseball
1448,200.0,74.0,Male,Baseball
1449,165.0,70.0,Male,Baseball
1450,189.0,72.0,Male,Baseball
1451,165.0,71.0,Male,Baseball
1452,195.0,71.0,Male,Baseball
1453,175.0,71.0,Male,Baseball
1454,220.0,75.0,Male,Baseball
1455,200.0,75.0,Male,Baseball
1456,190.0,71.0,Male,Baseball
1457,180.0,72.0,Male,Baseball
1458,194.0,74.0,Male,Baseball
1460,185.0,73.0,Male,Baseball
1461,195.0,71.0,Male,Baseball
1462,195.0,73.0,Male,Baseball
1463,185.0,73.0,Male,Baseball
1464,195.0,75.0,Male,Baseball
1465,205.0,75.0,Male,Baseball
1466,205.0,75.0,Male,Baseball
1467,200.0,74.0,Male,Baseball
1468,175.0,69.0,Male,Baseball
1469,190.0,74.0,Male,Baseball
1470,185.0,71.0,Male,Baseball
1471,172.0,71.0,Male,Baseball
1472,195.0,68.0,Male,Baseball
1473,175.0,70.0,Male,Baseball
1474,180.0,74.0,Male,Baseball
1475,168.0,71.0,Male,Baseball
1476,192.0,73.0,Male,Baseball
1477,180.0,74.0,Male,Baseball
1478,175.0,76.0,Male,Baseball
1479,225.0,76.0,Male,Baseball
1480,200.0,73.0,Male,Baseball
1481,210.0,73.0,Male,Baseball
1482,195.0,74.0,Male,Baseball
1483,198.0,74.0,Male,Baseball
1484,193.0,72.0,Male,Baseball
1485,210.0,72.0,Male,Baseball
1486,235.0,76.0,Male,Baseball
1487,170.0,72.0,Male,Baseball
1488,195.0,74.0,Male,Baseball
1489,190.0,74.0,Male,Baseball
1490,220.0,76.0,Male,Baseball
1491,215.0,75.0,Male,Baseball
1492,210.0,74.0,Male,Baseball
1493,155.0,70.0,Male,Baseball
1494,165.0,69.0,Male,Baseball
1495,175.0,72.0,Male,Baseball
1496,175.0,68.0,Male,Baseball
1497,200.0,77.0,Male,Baseball
1498,185.0,74.0,Male,Baseball
1499,185.0,72.0,Male,Baseball
1500,180.0,72.0,Male,Baseball
1501,165.0,74.0,Male,Baseball
1502,184.0,72.0,Male,Baseball
1504,168.0,68.0,Male,Baseball
1505,165.0,70.0,Male,Baseball
1506,185.0,74.0,Male,Baseball
1507,200.0,76.0,Male,Baseball
1508,180.0,71.0,Male,Baseball
1509,185.0,71.0,Male,Baseball
1511,170.0,71.0,Male,Baseball
1512,180.0,74.0,Male,Baseball
1513,190.0,70.0,Male,Baseball
1514,185.0,76.0,Male,Baseball
1515,175.0,73.0,Male,Baseball
1516,168.0,71.0,Male,Baseball
1517,177.0,73.0,Male,Baseball
1518,183.0,76.0,Male,Baseball
1519,190.0,73.0,Male,Baseball
1520,215.0,73.0,Male,Baseball
1521,195.0,76.0,Male,Baseball
1522,160.0,69.0,Male,Baseball
1523,190.0,74.0,Male,Baseball
1524,172.0,74.0,Male,Baseball
1525,170.0,71.0,Male,Baseball
1526,210.0,72.0,Male,Baseball
1527,185.0,73.0,Male,Baseball
1528,190.0,73.0,Male,Baseball
1529,160.0,67.0,Male,Baseball
1530,228.0,79.0,Male,Baseball
1531,152.0,67.0,Male,Baseball
1532,200.0,70.0,Male,Baseball
1533,180.0,72.0,Male,Baseball
1534,176.0,71.0,Male,Baseball
1535,175.0,70.0,Male,Baseball
1536,175.0,75.0,Male,Baseball
1537,190.0,75.0,Male,Baseball
1538,215.0,74.0,Male,Baseball
1539,205.0,71.0,Male,Baseball
1540,175.0,72.0,Male,Baseball
1541,210.0,75.0,Male,Baseball
1542,170.0,69.0,Male,Baseball
1543,225.0,72.0,Male,Baseball
1544,220.0,77.0,Male,Baseball
1545,178.0,69.0,Male,Baseball
1546,190.0,75.0,Male,Baseball
1547,200.0,76.0,Male,Baseball
1548,185.0,72.0,Male,Baseball
1549,169.0,67.0,Male,Baseball
1550,175.0,71.0,Male,Baseball
1551,245.0,76.0,Male,Baseball
1552,210.0,72.0,Male,Baseball
1553,165.0,68.0,Male,Baseball
1554,170.0,70.0,Male,Baseball
1555,230.0,75.0,Male,Baseball
1556,230.0,78.0,Male,Baseball
1557,175.0,72.0,Male,Baseball
1558,180.0,71.0,Male,Baseball
1559,150.0,70.0,Male,Baseball
1560,190.0,74.0,Male,Baseball
1561,195.0,74.0,Male,Baseball
1562,180.0,70.0,Male,Baseball
1563,190.0,74.0,Male,Baseball
1564,150.0,68.0,Male,Baseball
1566,195.0,72.0,Male,Baseball
1567,160.0,69.0,Male,Baseball
1568,172.0,72.0,Male,Baseball
1569,210.0,77.0,Male,Baseball
1571,159.0,69.0,Male,Baseball
1573,210.0,75.0,Male,Baseball
1574,205.0,75.0,Male,Baseball
1575,195.0,72.0,Male,Baseball
1576,185.0,74.0,Male,Baseball
1577,205.0,73.0,Male,Baseball
1578,180.0,70.0,Male,Baseball
1579,230.0,76.0,Male,Baseball
1580,175.0,67.0,Male,Baseball
1581,140.0,69.0,Male,Baseball
1582,190.0,74.0,Male,Baseball
1583,170.0,71.0,Male,Baseball
1584,210.0,79.0,Male,Baseball
